iteration	personId	time	OutTime	triggerType	currentStopName	transitLine	transitRoute	vehicle	nextStopName	passengersSize	passengerCapacit
0	883716301	61509.0	17:5:9	T-2	Zürich, Sukkulentensammlung	VBZ_line161	24072_050	NFB_VBZ_142038	Zürich, Schweizer Rück	1	1
0	1125401300	61560.0	17:6:0	T-2	Bachenbülach, alte Post	PAG_line531	53101_062	NFB_PAG_98338	Bachenbülach, Schmiede	1	1
0	803697401	61560.0	17:6:0	T-2	Cham, Pavatex	ZVB_line42	04297_055	NFB_ZVB_133192	Cham, Lorzenpark	1	1
0	1086543900	61560.0	17:6:0	T-2	Unterengstringen, Langacher	VBZ_line304	16395_001	NFB_VBZ_140830	Oberengstringen, Paradies	1	1
0	764502000	61560.0	17:6:0	T-2	Zürich, Sihlcity Nord	VBZ_line72	10965_152	NFB_VBZ_141445	Zürich, Manesseplatz	1	1
0	1440658000	61567.0	17:6:7	T-2	Winterthur, Stocken	SBW_line3	01152_147	NFB_SBW_152371	Winterthur, Post Seen	1	1
0	1019926100	61568.0	17:6:8	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_55759	Zürich Stadelhofen FB	2	2
0	1211634900	61568.0	17:6:8	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_55759	Zürich Stadelhofen FB	2	2
0	932628901	61570.0	17:6:10	T-2	Zürich, Hönggerberg	VBZ_line69	00634_002	NFB_VBZ_137243	Zürich, Im Wingert	1	1
0	1567093600	61573.0	17:6:13	T-2	Zürich Flughafen, Fracht	PAG_line520	51980_001	NFB_PAG_97219	Kloten, Zum Wilden Mann	1	1
0	895283400	61620.0	17:7:0	T-2	Zürich, Einfangstrasse	VBZ_line61	15857_082	NFB_VBZ_140740	Zürich, Zehntenhausplatz	1	1
0	932628901	61620.0	17:7:0	T-2	Zürich, Hönggerberg	VBZ_line69	00634_002	NFB_VBZ_137243	Zürich, Im Wingert	1	1
0	1440658000	61620.0	17:7:0	T-2	Winterthur, Stocken	SBW_line3	01152_147	NFB_SBW_152371	Winterthur, Post Seen	1	1
0	1567093600	61620.0	17:7:0	T-2	Zürich Flughafen, Fracht	PAG_line520	51980_001	NFB_PAG_97219	Kloten, Zum Wilden Mann	1	1
0	1611370501	61625.0	17:7:5	T-2	Zug, Postplatz	ZVB_line2	00135_005	NFB_ZVB_132325	Zug, Bundesplatz	1	1
0	1576788500	61627.0	17:7:7	T-2	Zürich, Bertastrasse	VBZ_line72	04444_001	NFB_VBZ_138723	Zürich, Zwinglihaus	1	1
0	1143941300	61627.0	17:7:7	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144646	Dübendorf, Kirche Wil	1	1
0	1217941400	61627.0	17:7:7	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144646	Dübendorf, Kirche Wil	1	1
0	1576788500	61680.0	17:8:0	T-2	Zürich, Bertastrasse	VBZ_line72	04444_001	NFB_VBZ_138723	Zürich, Zwinglihaus	1	1
0	1019926100	61680.0	17:8:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_55759	Zürich Stadelhofen FB	2	2
0	1211634900	61680.0	17:8:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_55759	Zürich Stadelhofen FB	2	2
0	1259112400	61680.0	17:8:0	T-2	Zürich, Schaffhauserplatz	VBZ_line33	06358_153	NFB_VBZ_140785	Zürich, Scheuchzerstrasse	1	1
0	1143941300	61680.0	17:8:0	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144646	Dübendorf, Kirche Wil	1	1
0	1217941400	61680.0	17:8:0	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144646	Dübendorf, Kirche Wil	1	1
0	867531300	61685.0	17:8:5	T-2	Zürich, Zehntenhausplatz	VBZ_line62	07921_002	NFB_VBZ_138928	Zürich, Einfangstrasse	1	1
0	1453212701	61688.0	17:8:8	T-2	Birmensdorf ZH, Zentrum	PAG_line215	21509_031	NFB_PAG_92049	Birmensdorf ZH, Aescherstrasse	1	1
0	1380160200	61689.0	17:8:9	T-2	Zürich, Klosbach	VBZ_line33	06358_153	NFB_VBZ_140790	Zürich, Hölderlinsteig	1	1
0	920557001	61692.0	17:8:12	T-2	Wallisellen, Belair	VBG_line759	03789_076	NFB_VBG_69558	Wallisellen, Bahnhof	1	1
0	1344110200	61696.0	17:8:16	T-2	Oberglatt ZH, Bahnhof	PAG_line510	51007_004	NFB_PAG_96856	Oberglatt ZH, Mösli Hofstetten	1	1
0	1111781800	61696.0	17:8:16	T-2	Oberglatt ZH, Bahnhof	PAG_line510	51007_004	NFB_PAG_96856	Oberglatt ZH, Mösli Hofstetten	1	1
0	1611370501	61740.0	17:9:0	T-2	Zug, Postplatz	ZVB_line2	00135_005	NFB_ZVB_132325	Zug, Bundesplatz	1	1
0	1453212701	61740.0	17:9:0	T-2	Birmensdorf ZH, Zentrum	PAG_line215	21509_031	NFB_PAG_92049	Birmensdorf ZH, Aescherstrasse	1	1
0	1427700800	61746.0	17:9:6	T-2	Zürich, Friedhof Witikon	VBZ_line701	17133_020	NFB_VBZ_140950	Pfaffhausen, Müseren	1	1
0	1305771200	61752.0	17:9:12	T-2	Zürich, Hubertus	VBZ_line33	06358_153	NFB_VBZ_140774	Zürich, Krematorium Sihlfeld	1	1
0	1161560600	61752.0	17:9:12	T-2	Zürich, Altried	VBG_line787	06099_001	NFB_VBG_70165	Wallisellen, Glatt (Bus)	1	1
0	867531300	61800.0	17:10:0	T-2	Zürich, Zehntenhausplatz	VBZ_line62	07921_002	NFB_VBZ_138928	Zürich, Einfangstrasse	1	1
0	920557001	61800.0	17:10:0	T-2	Wallisellen, Belair	VBG_line759	03789_076	NFB_VBG_69558	Wallisellen, Bahnhof	1	1
0	1380160200	61800.0	17:10:0	T-2	Zürich, Klosbach	VBZ_line33	06358_153	NFB_VBZ_140790	Zürich, Hölderlinsteig	1	1
0	1305771200	61800.0	17:10:0	T-2	Zürich, Hubertus	VBZ_line33	06358_153	NFB_VBZ_140774	Zürich, Krematorium Sihlfeld	1	1
0	1427700800	61800.0	17:10:0	T-2	Zürich, Friedhof Witikon	VBZ_line701	17133_020	NFB_VBZ_140950	Pfaffhausen, Müseren	1	1
0	1161560600	61800.0	17:10:0	T-2	Zürich, Altried	VBG_line787	06099_001	NFB_VBG_70165	Wallisellen, Glatt (Bus)	1	1
0	917380100	61811.0	17:10:11	T-2	Wallisellen, Bahnhof	VBG_line759	01175_004	NFB_VBG_68964	Wallisellen, Belair	1	1
0	1038920700	61812.0	17:10:12	T-2	Zürich, Bürkliplatz	VBZ_line5	35731_161	T_VBZ_58682	Zürich, Bellevue	2	2
0	844191101	61813.0	17:10:13	T-2	Zürich, Roswiesen	VBZ_line7	23715_146	NFT_VBZ_57570	Zürich, Glattwiesen	2	2
0	1535184900	61818.0	17:10:18	T-2	Zürich, Im Ebnet	VBG_line742	06620_001	NFB_VBG_70306	Rümlang, Letten	1	1
0	844191101	61860.0	17:11:0	T-2	Zürich, Roswiesen	VBZ_line7	23715_146	NFT_VBZ_57570	Zürich, Glattwiesen	2	2
0	1535184900	61860.0	17:11:0	T-2	Zürich, Im Ebnet	VBG_line742	06620_001	NFB_VBG_70306	Rümlang, Letten	1	1
0	1208117600	61863.0	17:11:3	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141515	Zürich, Elektrowatt	1	1
0	1408539600	61863.0	17:11:3	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141515	Zürich, Elektrowatt	1	1
0	1317959701	61864.0	17:11:4	T-2	Zürich, Kappeli	VBZ_line89	22478_134	NFB_VBZ_141821	Zürich, Flurstrasse	1	1
0	909206900	61865.0	17:11:5	T-2	Stäfa, Grund	VZO_line955	03266_035	NFB_VZO_130068	Stäfa, Obstgarten	1	1
0	1367671800	61865.0	17:11:5	T-2	Stäfa, Grund	VZO_line955	03266_035	NFB_VZO_130068	Stäfa, Obstgarten	1	1
0	957531600	61866.0	17:11:6	T-2	Zürich, Bertastrasse	VBZ_line72	10965_152	NFB_VBZ_141445	Zürich, Friedhof Sihlfeld	1	1
0	798060900	61867.0	17:11:7	T-2	Zürich, Letzipark	VBZ_line31	04270_158	NFB_VBZ_142643	Zürich, Luggwegstrasse	1	1
0	1081432300	61868.0	17:11:8	T-2	Dietikon, Oetwilerstrasse	VBZ_line303	21366_108	NFB_VBZ_141595	Dietikon, Gjuchstrasse	1	1
0	1211920200	61885.0	17:11:25	T-2	Zürich, Saalsporthalle	PAG_line210	21005_008	NFB_PAG_91664	Wettswil a.A., Moosstrasse	1	1
0	1334765100	61885.0	17:11:25	T-2	Zürich, Saalsporthalle	PAG_line210	21005_008	NFB_PAG_91664	Wettswil a.A., Moosstrasse	1	1
0	917380100	61920.0	17:12:0	T-2	Wallisellen, Bahnhof	VBG_line759	01175_004	NFB_VBG_68964	Wallisellen, Belair	1	1
0	1317959701	61920.0	17:12:0	T-2	Zürich, Kappeli	VBZ_line89	22478_134	NFB_VBZ_141821	Zürich, Flurstrasse	1	1
0	1208117600	61920.0	17:12:0	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141515	Zürich, Elektrowatt	1	1
0	1408539600	61920.0	17:12:0	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141515	Zürich, Elektrowatt	1	1
0	957531600	61920.0	17:12:0	T-2	Zürich, Bertastrasse	VBZ_line72	10965_152	NFB_VBZ_141445	Zürich, Friedhof Sihlfeld	1	1
0	1038920700	61920.0	17:12:0	T-2	Zürich, Bürkliplatz	VBZ_line5	35731_161	T_VBZ_58682	Zürich, Bellevue	2	2
0	994258100	61920.0	17:12:0	T-2	Zug, Kolinplatz	ZVB_line2	00118_001	NFB_ZVB_131830	Zug, Obmoos	1	1
0	909206900	61920.0	17:12:0	T-2	Stäfa, Grund	VZO_line955	03266_035	NFB_VZO_130068	Stäfa, Obstgarten	1	1
0	1367671800	61920.0	17:12:0	T-2	Stäfa, Grund	VZO_line955	03266_035	NFB_VZO_130068	Stäfa, Obstgarten	1	1
0	798060900	61920.0	17:12:0	T-2	Zürich, Letzipark	VBZ_line31	04270_158	NFB_VBZ_142643	Zürich, Luggwegstrasse	1	1
0	1525230400	61927.0	17:12:7	T-2	Zürich Oerlikon, Bahnhof	VBZ_line61	15857_082	NFB_VBZ_140736	Zürich, Regensbergbrücke	1	1
0	794559000	61928.0	17:12:8	T-2	Zürich, ETH Hönggerberg	VBZ_line80	00928_017	NFB_VBZ_137264	Zürich, Hönggerberg	1	1
0	1536925900	61930.0	17:12:10	T-2	Zürich, Luggwegstrasse	VBZ_line31	04270_158	NFB_VBZ_142643	Zürich Altstetten, Bahnhof	1	1
0	1081432300	61980.0	17:13:0	T-2	Dietikon, Oetwilerstrasse	VBZ_line303	21366_108	NFB_VBZ_141595	Dietikon, Gjuchstrasse	1	1
0	1337678300	61980.0	17:13:0	T-2	Zürich, Lehenstrasse	VBZ_line46	01977_001	NFB_VBZ_137537	Zürich, Rosengartenstrasse	1	1
0	1525230400	61980.0	17:13:0	T-2	Zürich Oerlikon, Bahnhof	VBZ_line61	15857_082	NFB_VBZ_140736	Zürich, Regensbergbrücke	1	1
0	794559000	61980.0	17:13:0	T-2	Zürich, ETH Hönggerberg	VBZ_line80	00928_017	NFB_VBZ_137264	Zürich, Hönggerberg	1	1
0	1536925900	61980.0	17:13:0	T-2	Zürich, Luggwegstrasse	VBZ_line31	04270_158	NFB_VBZ_142643	Zürich Altstetten, Bahnhof	1	1
0	882239100	61982.0	17:13:2	T-2	Zürich, Glaubtenstrasse	VBZ_line80	06342_167	NFB_VBZ_138750	Zürich, Mötteliweg	1	1
0	764502000	61986.0	17:13:6	T-2	Zürich, Sihlcity Nord	VBZ_line72	10965_152	NFB_VBZ_141439	Zürich, Manesseplatz	1	1
0	948989400	61987.0	17:13:7	T-2	Stäfa, Mies	VZO_line955	03266_035	NFB_VZO_130068	Stäfa, Phonak	1	1
0	1019926100	61988.0	17:13:8	T-2	Zürich, Bellevue	VBZ_line11	00209_001	T_VBZ_56629	Zürich Stadelhofen FB	2	2
0	1211634900	61988.0	17:13:8	T-2	Zürich, Bellevue	VBZ_line11	00209_001	T_VBZ_56629	Zürich Stadelhofen FB	2	2
0	1582658800	61988.0	17:13:8	T-2	Zürich, Bellevue	VBZ_line11	00209_001	T_VBZ_56629	Zürich Stadelhofen FB	2	2
0	1039077800	61999.0	17:13:19	T-2	Zürich Flughafen, Fracht	VBG_line765	09927_066	NFB_VBG_71620	Kloten, Zum Wilden Mann	1	1
0	1156270200	62040.0	17:14:0	T-2	Zürich, Saalsporthalle	PAG_line210	21005_008	NFB_PAG_91664	Wettswil a.A., Moosstrasse	1	1
0	1211920200	62040.0	17:14:0	T-2	Zürich, Saalsporthalle	PAG_line210	21005_008	NFB_PAG_91664	Wettswil a.A., Moosstrasse	1	1
0	1334765100	62040.0	17:14:0	T-2	Zürich, Saalsporthalle	PAG_line210	21005_008	NFB_PAG_91664	Wettswil a.A., Moosstrasse	1	1
0	1344110200	62040.0	17:14:0	T-2	Oberglatt ZH, Bahnhof	PAG_line510	51007_004	NFB_PAG_96856	Oberglatt ZH, Mösli Hofstetten	1	1
0	1111781800	62040.0	17:14:0	T-2	Oberglatt ZH, Bahnhof	PAG_line510	51007_004	NFB_PAG_96856	Oberglatt ZH, Mösli Hofstetten	1	1
0	764502000	62040.0	17:14:0	T-2	Zürich, Sihlcity Nord	VBZ_line72	10965_152	NFB_VBZ_141439	Zürich, Manesseplatz	1	1
0	948989400	62040.0	17:14:0	T-2	Stäfa, Mies	VZO_line955	03266_035	NFB_VZO_130068	Stäfa, Phonak	1	1
0	882239100	62040.0	17:14:0	T-2	Zürich, Glaubtenstrasse	VBZ_line80	06342_167	NFB_VBZ_138750	Zürich, Mötteliweg	1	1
0	1039077800	62040.0	17:14:0	T-2	Zürich Flughafen, Fracht	VBG_line765	09927_066	NFB_VBG_71620	Kloten, Zum Wilden Mann	1	1
0	1477386200	62046.0	17:14:6	T-2	Bülach, Cholplatz	PAG_line530	52981_001	NFB_PAG_98229	Bachenbülach, alte Post	1	1
0	929094000	62048.0	17:14:8	T-2	Zürich, Helvetiaplatz	VBZ_line32	07888_166	NFB_VBZ_141295	Zürich, Militär-/Langstrasse	1	1
0	1019926100	62100.0	17:15:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	T_VBZ_56629	Zürich Stadelhofen FB	2	2
0	1211634900	62100.0	17:15:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	T_VBZ_56629	Zürich Stadelhofen FB	2	2
0	884076900	62100.0	17:15:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	T_VBZ_56629	Zürich Stadelhofen FB	2	2
0	1582658800	62100.0	17:15:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	T_VBZ_56629	Zürich Stadelhofen FB	2	2
0	1516534500	62100.0	17:15:0	T-2	Baden, Lindenplatz	RVB_line6	02668_039	NFB_RVB_156970	Baden, Schadenmühle	1	1
0	929094000	62100.0	17:15:0	T-2	Zürich, Helvetiaplatz	VBZ_line32	07888_166	NFB_VBZ_141295	Zürich, Militär-/Langstrasse	1	1
0	1304389300	62100.0	17:15:0	T-2	Zürich, Manesseplatz	VBZ_line72	10965_152	NFB_VBZ_141439	Zürich, Schmiede Wiedikon	1	1
0	794224900	62111.0	17:15:11	T-2	Dübendorf, Breitibach	VBG_line752	06136_102	NFB_VBG_70269	Dübendorf, Meiershofstrasse	1	1
0	1508825100	62111.0	17:15:11	T-2	Dübendorf, Breitibach	VBG_line752	06136_102	NFB_VBG_70269	Dübendorf, Meiershofstrasse	1	1
0	1472701500	62117.0	17:15:17	T-2	Zürich, Friedhof Witikon	VBZ_line701	16733_001	NFB_VBZ_140947	Pfaffhausen, Müseren	1	1
0	794224900	62160.0	17:16:0	T-2	Dübendorf, Breitibach	VBG_line752	06136_102	NFB_VBG_70269	Dübendorf, Meiershofstrasse	1	1
0	1508825100	62160.0	17:16:0	T-2	Dübendorf, Breitibach	VBG_line752	06136_102	NFB_VBG_70269	Dübendorf, Meiershofstrasse	1	1
0	1472701500	62160.0	17:16:0	T-2	Zürich, Friedhof Witikon	VBZ_line701	16733_001	NFB_VBZ_140947	Pfaffhausen, Müseren	1	1
0	1380160200	62169.0	17:16:9	T-2	Zürich, Klosbach	VBZ_line33	06358_153	NFB_VBZ_140785	Zürich, Hölderlinsteig	1	1
0	1233679401	62220.0	17:17:0	T-2	Dübendorf, City Center	VBG_line752	02421_001	NFB_VBG_69294	Dübendorf, Meiershofstrasse	1	1
0	1143941300	62227.0	17:17:7	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144630	Dübendorf, Kirche Wil	1	1
0	1217941400	62227.0	17:17:7	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144630	Dübendorf, Kirche Wil	1	1
0	1500286700	62228.0	17:17:8	T-2	Zürich, Winzerstrasse Süd	VBZ_line89	12748_001	NFB_VBZ_140064	Zürich, Frankental	1	1
0	1024822600	62229.0	17:17:9	T-2	Mönchaltorf, Langenmatt	VZO_line842	00632_001	NFB_VZO_128566	Riedikon, Chis/Naturstation	1	1
0	895283400	62231.0	17:17:11	T-2	Zürich, Einfangstrasse	VBZ_line61	15857_082	NFB_VBZ_140736	Zürich, Zehntenhausplatz	1	1
0	916335500	62231.0	17:17:11	T-2	Zürich, Schmiede Wiedikon	PAG_line235	23501_073	NFB_PAG_92787	Zürich, Goldbrunnenplatz	1	1
0	1124379300	62232.0	17:17:12	T-2	Hünenberg, Moos	ZVB_line41	01380_002	NFB_ZVB_133120	Hünenberg, Huob	1	1
0	1500286700	62280.0	17:18:0	T-2	Zürich, Winzerstrasse Süd	VBZ_line89	12748_001	NFB_VBZ_140064	Zürich, Frankental	1	1
0	1091504601	62280.0	17:18:0	T-2	Baar, Metro	ZVB_line8	04877_070	NFB_ZVB_133463	Baar, Oberneuhof	1	1
0	1124379300	62280.0	17:18:0	T-2	Hünenberg, Moos	ZVB_line41	01380_002	NFB_ZVB_133120	Hünenberg, Huob	1	1
0	1024822600	62280.0	17:18:0	T-2	Mönchaltorf, Langenmatt	VZO_line842	00632_001	NFB_VZO_128566	Riedikon, Chis/Naturstation	1	1
0	1143941300	62280.0	17:18:0	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144630	Dübendorf, Kirche Wil	1	1
0	1217941400	62280.0	17:18:0	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144630	Dübendorf, Kirche Wil	1	1
0	1380160200	62280.0	17:18:0	T-2	Zürich, Klosbach	VBZ_line33	06358_153	NFB_VBZ_140785	Zürich, Hölderlinsteig	1	1
0	916335500	62280.0	17:18:0	T-2	Zürich, Schmiede Wiedikon	PAG_line235	23501_073	NFB_PAG_92787	Zürich, Goldbrunnenplatz	1	1
0	1317959701	62284.0	17:18:4	T-2	Zürich, Kappeli	VBZ_line89	22275_129	NFB_VBZ_141826	Zürich, Flurstrasse	1	1
0	947051900	62289.0	17:18:9	T-2	Zürich, Goldbrunnenplatz	PAG_line235	23501_073	NFB_PAG_92787	Zürich, Schaufelbergerstrasse	1	1
0	1056422300	62293.0	17:18:13	T-2	Schlieren, Gasometerbrücke	VBZ_line31	00289_002	NFB_VBZ_137718	Schlieren, Mülligen	1	1
0	895283400	62340.0	17:19:0	T-2	Zürich, Einfangstrasse	VBZ_line61	15857_082	NFB_VBZ_140736	Zürich, Zehntenhausplatz	1	1
0	947051900	62340.0	17:19:0	T-2	Zürich, Goldbrunnenplatz	PAG_line235	23501_073	NFB_PAG_92787	Zürich, Schaufelbergerstrasse	1	1
0	1056422300	62340.0	17:19:0	T-2	Schlieren, Gasometerbrücke	VBZ_line31	00289_002	NFB_VBZ_137718	Schlieren, Mülligen	1	1
0	1219804800	62343.0	17:19:3	T-2	Richterswil, Bahnhof	PAG_line175	17505_002	NFB_PAG_90087	Richterswil, Schwyzerstrasse	1	1
0	1380049700	62346.0	17:19:6	T-2	Zürich, Zoo/Forrenweid	VBZ_line751	31196_047	NFB_VBZ_143049	Zürich, Tobelhof	1	1
0	1518397400	62347.0	17:19:7	T-2	Zürich Hardbrücke, Bahnhof	VBZ_line33	00881_001	NFB_VBZ_137756	Zürich, Hardplatz	1	1
0	1536925900	62350.0	17:19:10	T-2	Zürich, Luggwegstrasse	VBZ_line31	04270_158	NFB_VBZ_142635	Zürich Altstetten, Bahnhof	1	1
0	1276611701	62400.0	17:20:0	T-2	Dietikon, Bahnhof	VBZ_line304	16395_001	NFB_VBZ_140827	Dietikon, Heimstrasse	1	1
0	1518397400	62400.0	17:20:0	T-2	Zürich Hardbrücke, Bahnhof	VBZ_line33	00881_001	NFB_VBZ_137756	Zürich, Hardplatz	1	1
0	794262000	62400.0	17:20:0	T-2	Zürich Flughafen, Werft	PAG_line510	51007_004	NFB_PAG_96858	Kloten Balsberg, Bahnhof	1	1
0	1536925900	62400.0	17:20:0	T-2	Zürich, Luggwegstrasse	VBZ_line31	04270_158	NFB_VBZ_142635	Zürich Altstetten, Bahnhof	1	1
0	1219804800	62400.0	17:20:0	T-2	Richterswil, Bahnhof	PAG_line175	17505_002	NFB_PAG_90087	Richterswil, Schwyzerstrasse	1	1
0	764502000	62406.0	17:20:6	T-2	Zürich, Sihlcity Nord	VBZ_line72	10965_152	NFB_VBZ_141433	Zürich, Manesseplatz	1	1
0	883716301	62409.0	17:20:9	T-2	Zürich, Sukkulentensammlung	VBZ_line161	24072_050	NFB_VBZ_142030	Zürich, Schweizer Rück	1	1
0	1279119500	62411.0	17:20:11	T-2	Zürich, Hönggerberg	VBZ_line80	06342_167	NFB_VBZ_138748	Zürich, ETH Hönggerberg	1	1
0	1453342400	62422.0	17:20:22	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91137	Wettswil a.A., Moosstrasse	1	1
0	1372550900	62422.0	17:20:22	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91137	Wettswil a.A., Moosstrasse	1	1
0	816220400	62422.0	17:20:22	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91137	Wettswil a.A., Moosstrasse	1	1
0	764502000	62460.0	17:21:0	T-2	Zürich, Sihlcity Nord	VBZ_line72	10965_152	NFB_VBZ_141433	Zürich, Manesseplatz	1	1
0	1554558200	62471.0	17:21:11	T-2	Baden, Kantonsschule	RVB_line1	00449_010	NFB_RVB_156291	Wettingen, Langenstein	1	1
0	884076900	62471.0	17:21:11	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_56628	Zürich Stadelhofen FB	2	2
0	1582658800	62471.0	17:21:11	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_56628	Zürich Stadelhofen FB	2	2
0	1304389300	62473.0	17:21:13	T-2	Zürich, Manesseplatz	VBZ_line72	10965_152	NFB_VBZ_141433	Zürich, Schmiede Wiedikon	1	1
0	1255775900	62476.0	17:21:16	T-2	Affoltern a. A., Friedhof	PAG_line215	21502_025	NFB_PAG_92046	Zwillikon, Fehrenbach	1	1
0	1279119500	62520.0	17:22:0	T-2	Zürich, Hönggerberg	VBZ_line80	06342_167	NFB_VBZ_138748	Zürich, ETH Hönggerberg	1	1
0	1255775900	62520.0	17:22:0	T-2	Affoltern a. A., Friedhof	PAG_line215	21502_025	NFB_PAG_92046	Zwillikon, Fehrenbach	1	1
0	1304389300	62520.0	17:22:0	T-2	Zürich, Manesseplatz	VBZ_line72	10965_152	NFB_VBZ_141433	Zürich, Schmiede Wiedikon	1	1
0	1063746200	62520.0	17:22:0	T-2	Wetzikon ZH, Schloss	VZO_line850	00709_008	NFB_VZO_128556	Wetzikon ZH, Oberwetzikon	1	1
0	1129371800	62528.0	17:22:8	T-2	Windisch, Kath. Kirche	PAG_line364	64001_001	BUS_PAG_100972	Windisch, Weiermatt	1	1
0	1053475600	62533.0	17:22:13	T-2	Zürich, Einfangstrasse	VBZ_line62	07921_002	NFB_VBZ_138926	Zürich, Glaubtenstrasse	1	1
0	1612653100	62534.0	17:22:14	T-2	Dübendorf, Breitibach	VBG_line752	06120_101	NFB_VBG_70261	Dübendorf, Meiershofstrasse	1	1
0	1508825100	62534.0	17:22:14	T-2	Dübendorf, Breitibach	VBG_line752	06120_101	NFB_VBG_70261	Dübendorf, Meiershofstrasse	1	1
0	1453342400	62580.0	17:23:0	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91137	Wettswil a.A., Moosstrasse	1	1
0	1372550900	62580.0	17:23:0	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91137	Wettswil a.A., Moosstrasse	1	1
0	816220400	62580.0	17:23:0	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91137	Wettswil a.A., Moosstrasse	1	1
0	884076900	62580.0	17:23:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_56628	Zürich Stadelhofen FB	2	2
0	1582658800	62580.0	17:23:0	T-2	Zürich, Bellevue	VBZ_line11	00209_001	NFT_VBZ_56628	Zürich Stadelhofen FB	2	2
0	1554558200	62580.0	17:23:0	T-2	Baden, Kantonsschule	RVB_line1	00449_010	NFB_RVB_156291	Wettingen, Langenstein	1	1
0	1053475600	62580.0	17:23:0	T-2	Zürich, Einfangstrasse	VBZ_line62	07921_002	NFB_VBZ_138926	Zürich, Glaubtenstrasse	1	1
0	1612653100	62580.0	17:23:0	T-2	Dübendorf, Breitibach	VBG_line752	06120_101	NFB_VBG_70261	Dübendorf, Meiershofstrasse	1	1
0	1508825100	62580.0	17:23:0	T-2	Dübendorf, Breitibach	VBG_line752	06120_101	NFB_VBG_70261	Dübendorf, Meiershofstrasse	1	1
0	971988400	62583.0	17:23:3	T-2	Effretikon, Bahnhof	VBG_line720	11252_038	NFB_VBG_72030	Effretikon, Moosburg	1	1
0	1331512300	62584.0	17:23:4	T-2	Winterthur, Schöntal	SBW_line7	01836_085	NFB_SBW_152771	Winterthur, Gaswerk	1	1
0	1157470100	62587.0	17:23:7	T-2	Gockhausen, Ursprungstrasse	VBZ_line751	31196_047	NFB_VBZ_143049	Dübendorf, Kämmaten	1	1
0	1266314201	62587.0	17:23:7	T-2	Zürich, Bucheggplatz	VBZ_line32	07888_166	NFB_VBZ_141295	Zürich, Radiostudio	1	1
0	1071148100	62591.0	17:23:11	T-2	Zürich, Nordstrasse	VBZ_line32	02064_001	NFB_VBZ_138122	Zürich, Limmatplatz	1	1
0	1356344100	62591.0	17:23:11	T-2	Zürich, Nordstrasse	VBZ_line32	02064_001	NFB_VBZ_138122	Zürich, Limmatplatz	1	1
0	971988400	62640.0	17:24:0	T-2	Effretikon, Bahnhof	VBG_line720	11252_038	NFB_VBG_72030	Effretikon, Moosburg	1	1
0	1157470100	62640.0	17:24:0	T-2	Gockhausen, Ursprungstrasse	VBZ_line751	31196_047	NFB_VBZ_143049	Dübendorf, Kämmaten	1	1
0	1071148100	62640.0	17:24:0	T-2	Zürich, Nordstrasse	VBZ_line32	02064_001	NFB_VBZ_138122	Zürich, Limmatplatz	1	1
0	1356344100	62640.0	17:24:0	T-2	Zürich, Nordstrasse	VBZ_line32	02064_001	NFB_VBZ_138122	Zürich, Limmatplatz	1	1
0	1186777100	62643.0	17:24:3	T-2	Winterthur, Hauptbahnhof	SBW_line2	00154_001	NFB_SBW_151703	Winterthur, Technikum	1	1
